Column1,Column2,Column3
-994,503,1167
-1031,495,1167
-1075,512,1169
-1104,568,1542
-1233,568,1786
-1657,568,2138
-1686,568,2188
-1819,568,2330
-2089,500,2561
-2696,306,2847
-3129,115,3043
-3341,183,3082
-3768,-330,3252
-3867,-455,3358
-3845,-1047,3435
-3813,-890,3509
-3771,-724,3643
-3722,-557,3746
-3658,-363,3886
-3543,-167,3723
-2787,44,3536
-2452,270,3551
-1753,589,3208
-1167,1189,3238
-491,1512,2956
402,1775,2034
1134,2321,1957
1703,2359,1539
2220,2501,1020
2513,2560,688
3061,2473,349
3147,2245,117
3244,1956,-188
3318,1707,-774
3280,1504,-908
3295,1348,-1306
3282,1140,-1494
3291,988,-1762
3327,845,-1989
3703,685,-2352
3669,571,-2482
4241,486,-3026
4526,430,-3204
4531,424,-3245
4490,378,-3285
4449,399,-3324
4407,523,-3344
4362,537,-3344
4298,537,-3205
4078,599,-2839
3873,599,-2610
3739,599,-2505
3728,613,-2324
3302,635,-1745
2986,658,-1359
2835,700,-1114
2862,769,-750
2898,825,-711
2724,896,-369
2799,996,-161
2713,1100,207
2742,1215,677
2819,1409,1098
2911,1750,1174
3013,1853,1488
3122,2165,1714
3081,2303,2070
3173,2456,2266
3185,2624,2379
3024,2671,2815
3060,2659,2837
2664,2638,3135
2596,2609,3277
2374,2476,3710
2200,2332,3654
2073,2235,3570
1697,2126,3887
1642,2058,3865
1459,2034,4144
1385,1899,4194
1062,1771,4379
875,1690,4547
784,1636,4480
570,1622,4522
434,1640,4532
306,1661,4647
221,1717,4665
164,1793,4539
25,1934,4412
-171,1910,4256
-352,1749,4144
-386,1695,4059
-538,1542,3970
-716,1386,3886
-807,1150,3768
-1117,981,3646
-1432,779,3538
-1555,625,3415
-1825,452,3362
-2033,366,3241
-2128,297,3173
-2170,-104,3100
-2295,-104,2756
-2362,-249,2293
-2402,-249,2291
-2412,-249,2219
-2402,-249,2213
-2402,-346,2073
-2390,-346,2002
-2396,-359,1984
-2296,-387,1866
-2314,-493,1849
-2308,-444,1437
-1988,-472,1146
-1893,-374,1013
-1364,-455,853
-946,-634,755
-276,-655,541
157,-478,389
397,-360,198
544,-311,186
810,-179,176
929,-6,165
1100,139,157
1267,397,150
1488,568,436
1505,911,440
1513,1096,1104
1516,1536,1381
1513,1600,2126
1260,2232,2723
1049,2454,3387
810,2791,3755
653,2995,4345
608,3201,4508
504,3298,4515
547,3793,5012
510,3908,5344
603,4089,5375
716,4180,5410
844,4324,5402
974,4417,5378
1209,4532,5336
1523,4665,5281
1836,4751,5184
2301,4784,5143
2476,4793,4922
3256,4862,4094
3845,4860,3405
3991,4756,2820
4277,4665,2296
4415,4587,1597
4681,4432,1117
4766,4288,722
4786,3975,329
4791,3736,-27
4858,3522,-348
4902,3341,-839
4830,3196,-1074
4782,3069,-1646
4081,2824,-1841
3668,2092,-2105
3372,1517,-2226
2743,1452,-2301
2530,694,-2351
2339,505,-2362
2265,205,-2450
1886,-129,-2430
1596,-253,-2419
1561,-538,-2425
1493,-842,-2431
1153,-978,-2343
1019,-1048,-2247
954,-1083,-2133
729,-1138,-2041
593,-1169,-1651
456,-1200,-1469
3,-1229,-1250
-43,-1267,-858
-142,-1265,-798
-661,-1276,-738
-772,-1226,-335
-871,-1186,227
-1327,-1154,452
-1367,-1159,821
-1349,-921,917
-1324,-659,1297
-1298,-351,1752
-1271,83,1752
-1238,58,1752
-1077,737,1752
-993,974,1752
142,1287,1752
638,1353,1558
733,1370,1240
1630,1379,494
1694,1379,58
1992,1379,-388
2105,1306,-497
2215,1089,-1445
2183,765,-1542
2130,77,-2759
2112,-238,-3145
1983,-557,-3711
1919,-1153,-3897
1757,-1726,-4751
1543,-2175,-5109
1350,-2575,-5700
1096,-2817,-5795
942,-3116,-6250
729,-3340,-6425
548,-3584,-6831
336,-3753,-7007
126,-3944,-7120
-83,-4095,-7227
-291,-4237,-7478
-496,-4599,-7657
-723,-4923,-7723
-1007,-5208,-7749
-1403,-5530,-7774
-1643,-5620,-7799
-1929,-5690,-7827
-2111,-5759,-7845
-2289,-5825,-7469
-2453,-5617,-7209
-2612,-5631,-6618
-2767,-5306,-6020
-2901,-4909,-5876
-2989,-4205,-5393
-3071,-3853,-4920
-3147,-3590,-4757
-3232,-3617,-4377
-3327,-3598,-4282
-3456,-3596,-4090
-3651,-3605,-3682
-3668,-3570,-3647
-3670,-3567,-3462
-3691,-3567,-3462
-3666,-3567,-3462
-3669,-3689,-3462
-3625,-3818,-3462
-3489,-4044,-3459
-3330,-4327,-3501
-3133,-4608,-4096
-2749,-4653,-4244
-2453,-4563,-4886
-2182,-4474,-4861
-1689,-4389,-4834
-1038,-4295,-4810
-934,-4056,-4790
-843,-3253,-4764
-786,-3067,-4490
-711,-2614,-4085
-603,-2523,-3582
-563,-2341,-3385
-534,-2090,-3127
-514,-1949,-3029
-493,-1907,-3002
-473,-1859,-2953
-317,-1763,-2947
-108,-1703,-2947
118,-1643,-2870
375,-1570,-2867
507,-1502,-2848
810,-1447,-2804
1189,-1341,-2790
1667,-1112,-2691
1835,-1008,-2683
2012,-812,-2670
2195,-550,-2402
2300,-341,-2191
2399,-155,-2057
2491,-4,-1827
2632,229,-1575
2803,405,-1529
2805,580,-1188
2889,717,-1094
2897,946,-1025
2711,1081,-292
2504,1146,279
2129,1212,701
2140,1256,822
1947,1269,911
1767,1282,1137
1595,1251,1153
1626,1228,1151
1611,1169,1149
1637,1160,1145
1585,728,1140
1427,706,1127
1517,715,1008
1608,641,987
1697,669,962
1707,705,910
1931,779,847
2083,878,768
2055,1009,850
2006,1227,1037
1987,1399,992
1731,1472,1484
1682,1738,1524
1146,1785,2320
976,1686,2274
747,1560,2721
613,1387,2665
290,1318,3038
-63,910,3252
-388,573,3549
-596,127,3631
-1081,84,4104
-1122,63,4200
-1131,97,4477
-1139,136,4585
-1230,185,4689
-1294,260,4792
-1294,360,4855
-1292,793,4925
-1273,1319,5076
-1157,1511,5093
-1109,1720,5148
-989,1838,5199
-850,1980,5281
-754,2121,5100
-675,2262,5035
-553,2403,4971
-158,2267,3950
205,2265,3632
466,2145,3142
1115,2077,2683
1224,2041,2657
2006,1857,1930
2155,1826,1599
3411,1826,1146
3801,1786,381
3954,1797,320
4439,1828,321
4550,1901,322
4628,2007,325
4702,2127,331
4781,2297,383
4862,2592,404
4941,2862,998
4921,3017,1241
4836,3490,1747
4591,3728,2536
4439,4251,2690
4262,4526,3587
3871,4592,3697
3636,5444,4687
3181,5447,5097
2730,5647,6016
2326,5682,6112
1929,5498,6171
1557,5365,6342
1194,5192,6402
827,5007,6447
460,4807,6482
124,4555,6508
-162,4036,6276
-391,3739,5557
-558,3504,5398
-787,3113,4603
-458,2726,4280
-492,2480,3311
-466,2109,3145
-554,908,1772
-546,789,1378
-599,27,711
-378,-151,-117
67,-627,-1079
488,-690,-1921
681,-1056,-2693
870,-973,-3192
1017,-881,-3324
1157,-899,-3287
1290,-812,-3434
1419,-680,-3286
1506,-497,-3171
1620,-309,-3085
1730,-129,-2863
1830,36,-2638
1564,183,-2413
1664,311,-2200
1760,432,-1964
1832,547,-1645
1909,666,-1487
2029,1029,-1301
2155,873,-1093
2247,1318,-868
2253,1433,-511
2250,1547,-199
2496,1975,47
2575,2139,357
2765,2317,649
2784,2563,903
2693,2709,1180
2658,2741,1771
2747,2863,1952
2686,2922,2326
2623,2985,2524
2536,3050,2719
2458,3057,2765
2376,3089,2921
2372,3053,2980
2357,3186,3026
2398,3124,2906
2283,3054,2958
2242,2940,2914
2087,2996,2961
1925,2937,2948
1770,2861,2807
1624,2810,2755
1473,2739,2779
1288,2698,2801
982,2652,2822
262,2601,2851
23,2544,3023
-437,2290,3046
-1085,2087,3078
-1352,1849,3013
-1666,1560,2993
-1974,1441,2972
-2189,1208,2953
-2334,1072,2879
-2507,812,2826
-2570,639,2773
-2615,483,2536
-2643,350,2428
-2656,321,2308
-2504,223,2211
-2433,241,2124
-2240,277,2064
-2067,353,1903
-1587,432,1708
-1398,508,1367
-1095,564,1383
-727,626,1397
-555,692,1304
-434,756,1303
-341,806,1280
-113,1097,1281
19,1165,1274
474,1303,1223
587,1309,1217
750,1359,1199
844,1357,1174
1102,1422,1076
1129,1442,925
1167,1498,924
1206,1536,611
1743,1615,412
2099,1709,299
2602,1986,328
3219,2412,372
3732,2617,431
3741,2727,559
3736,2902,701
3627,3085,862
3476,3231,1143
3289,3386,1360
3065,2968,1629
2460,2916,1913
2246,2983,2142
2056,3068,2385
1972,3044,2655
1877,2877,3050
1771,2685,3532
1607,2676,3729
1380,2955,3798
1204,2928,3772
926,3049,3782
913,3171,3901
959,3309,4031
944,3515,4050
1135,3412,4123
934,3301,4296
1242,3410,4251
1107,3708,4218
1281,3771,4121
1072,3894,4110
1141,3847,4098
1398,3752,4046
1405,3679,4052
1308,3633,3729
1248,3601,3650
1208,3548,3586
1191,3471,3517
1213,3475,3517
1256,3436,3343
1310,3449,3340
1379,3468,3335
1482,3492,3506
1604,3519,3502
1692,3540,3523
1842,3823,3568
2010,3961,3573
2142,4304,3552
2267,4597,3530
2358,4618,3469
2572,4631,3457
2798,4633,3415
3011,4605,3386
3117,4567,3325
2600,4428,3184
2727,4040,3153
2228,3789,3124
1887,3522,3079
1521,3024,3043
1259,2707,2991
942,1755,2507
530,1365,2492
591,647,2218
580,367,2002
532,477,1964
473,605,1245
409,663,1388
463,581,865
467,574,837
717,696,690
915,718,323
922,644,188
1269,585,141
1808,838,90
1960,941,61
1955,1149,52
1943,1455,62
1922,1654,101
1880,1740,236
1798,1788,660
1627,1843,892
1515,1916,1121
1320,1972,1395
1130,2059,1586
984,1964,1770
947,1827,1937
891,1663,2016
766,1528,2149
783,1710,2155
768,1480,2068
678,1292,2031
784,1189,2045
849,1095,2031
903,1085,1855
970,1154,1560
1037,1111,1361
1328,1103,1267
1369,1379,1341
1319,1445,1330
1255,1598,1278
1086,1897,1630
889,1834,1729
496,1765,1957
150,1748,2032
-79,1710,2253
-589,1676,2319
-911,1528,2594
-1287,1368,2591
-1614,1192,2581
-1878,931,2568
-2108,569,2544
-2299,336,2510
-2441,2,2406
-2597,-342,1585
-2431,-584,1113
-2414,-832,630
-2256,-1241,-120
-2173,-1525,-791
-2086,-2455,-1638
-2005,-2893,-2640
-1622,-2875,-3242
-1418,-2949,-3770
-1226,-2880,-3855
-1052,-2818,-4102
-859,-3240,-4545
-705,-3245,-4598
-551,-3291,-4980
-404,-3160,-5042
-78,-3051,-5064
149,-2942,-5020
314,-2849,-4981
520,-2774,-4948
621,-2658,-4923
691,-2305,-4894
760,-2195,-4548
824,-2062,-4530
887,-1928,-4352
921,-1839,-4156
956,-1521,-4070
506,-1473,-3379
407,-1367,-3195
236,-1359,-2913
83,-1371,-2375
66,-1382,-2360
57,-1394,-2317
-12,-1409,-2191
-8,-1427,-2163
-33,-1444,-2110
-119,-1452,-2099
-312,-1452,-1968
-303,-1452,-1879
-285,-1434,-1679
-243,-1391,-1613
-51,-1376,-1570
37,-1319,-1570
65,-1129,-1484
196,-714,-1356
195,-504,-1335
190,-253,-1007
181,-57,-946
166,19,-848
148,80,-781
86,176,-618
27,191,-451
-46,204,-416
-235,205,-303
-328,144,-249
-720,-25,-191
-886,-58,-136
-1087,-114,-85
-1171,-226,-80
-1390,-556,-89
-1551,-803,-206
-1624,-959,-312
-1798,-1169,-363
-1843,-1289,-465
-1950,-1332,-507
-2034,-1411,-681
-2154,-1746,-766
-2484,-1866,-814
-2556,-2245,-873
-2666,-2514,-921
-2739,-2598,-1070
-2658,-2739,-1249
-2573,-2850,-1461
-2472,-2943,-1594
-2355,-2975,-2010
-2210,-2984,-2186
-1841,-2958,-2483
-1598,-2902,-2755
-1333,-2856,-2768
-1261,-2780,-2781
-1195,-2722,-2793
-1067,-2595,-2801
-1052,-2273,-2806
-885,-2220,-2620
-825,-2006,-2219
-835,-1930,-1932
-879,-1235,-1451
-862,-1101,-1131
-822,-195,-609
-831,10,-122
-706,733,455
-695,1202,980
-768,1517,1628
-636,1764,1836
-763,2344,2675
-318,2547,2726
-321,2656,2816
-42,2666,2942
-14,2741,3024
5,2704,3059
31,2906,3245
157,2906,3378
78,3021,3545
160,2990,3750
109,2975,3791
54,2975,3924
75,3126,3958
163,3106,3982
200,3237,4512
26,3128,4568
-169,3201,4638
-370,3123,4718
-555,2986,4717
-846,2928,4730
-1026,2774,5000
-1298,2617,5175
-1585,2448,5130
-1823,2219,5060
-2056,1982,4981
-2256,1740,4895
-2450,1522,4801
-2637,1251,4690
-2817,853,4560
-2989,615,4031
-2818,418,3555
-2580,268,2968
-2389,158,2693
-2180,151,2398
-1785,139,2064
-1454,132,1810
-1046,164,1380
-575,380,1307
-404,679,1287
-277,834,1285
-3,997,1283
245,1244,1296
499,1282,1316
846,1476,1343
1061,1485,1344
1219,1877,1355
1348,1933,1406
1456,2074,1602
1607,2117,1792
1721,2118,1776
1797,2131,1928
1834,2226,1953
1925,2248,1969
1905,2227,2108
1862,2198,2073
1777,2201,2068
1770,2189,2064
1800,2138,2061
1729,2071,2060
1709,2028,2060
1429,1523,1784
1381,1351,1731
1298,1273,1723
1295,1273,1653
1218,1204,1500
1212,1187,1495
1193,1117,1354
1199,1082,1248
1207,1081,1245
1217,1080,1113
1259,1117,1031
1252,1080,1021
1254,1025,959
1283,1024,782
1246,1037,676
1240,1068,690
1236,1020,494
1167,1009,464
1162,883,467
1081,721,267
847,650,196
838,417,84
555,-64,80
289,-93,-466
-364,-1116,-495
-418,-1311,-818
-994,-1966,-852
-1631,-2383,-948
-1762,-2444,-960
-2086,-2571,-960
-2531,-2788,-1001
-2487,-2900,-1103
-2430,-2935,-1143
-2560,-2984,-1280
-2947,-3280,-1468
-3049,-3588,-1579
-3281,-3663,-1682
-3201,-3791,-1977
-3105,-3826,-2097
-3002,-3857,-2241
-2913,-3868,-2361
-2813,-3874,-2523
-2661,-3845,-2805
-2487,-3706,-2913
-2150,-3524,-3012
-1965,-3447,-3117
-1803,-3307,-3155
-1490,-3177,-3188
-1279,-3114,-3215
-1067,-3069,-3628
-920,-2997,-3685
-771,-2937,-3785
-657,-2886,-3873
-541,-2868,-3877
-420,-2888,-4177
-303,-3050,-4176
-191,-3025,-4204
-77,-3007,-4204
-71,-3025,-4204
-80,-3059,-4202
-100,-3080,-4149
-60,-3120,-4143
1,-3171,-3745
120,-2686,-3617
41,-2688,-3273
-49,-2343,-2858
189,-2252,-2814
138,-2197,-2627
445,-1759,-2265
444,-1519,-2103
631,-941,-927
612,-744,-800
564,-217,-433
602,95,-224
614,232,-215
630,361,75
646,371,272
661,554,832
669,609,964
635,1016,1353
636,1152,1797
593,1261,2000
555,1404,2185
473,1404,2349
461,1403,2595
449,1386,2603
449,1425,2943
229,1425,2943
-20,1433,3093
-18,1425,3093
-18,1433,3113
-52,1421,3108
-51,1398,3131
-134,1337,3151
-155,1262,3127
-207,1270,3082
-272,1341,3048
-335,1273,2979
-503,1204,2966
-543,1310,2952
-587,1230,2937
-600,1146,2745
-641,1110,2644
-727,997,2549
-685,842,2459
-567,726,1997
-317,634,1954
-296,526,1705
-169,551,1406
-12,461,1292
247,421,921
277,444,755
595,469,420
873,496,391
969,713,278
1276,794,224
1339,980,214
1355,1064,185
1509,1135,44
1473,1181,29
1427,1269,43
1372,1328,115
1308,1377,187
1135,1245,219
855,1140,199
557,894,231
332,599,24
-111,586,-463
-178,-84,-443
-327,-506,-754
-485,-793,-983
-969,-1709,-1372
-1154,-1811,-1464
-1423,-2290,-1673
-1946,-2672,-1792
-1959,-3059,-2001
-2437,-3324,-2093
-2643,-3639,-2306
-3020,-3685,-2361
-3292,-3717,-2409
-3558,-3750,-2445
-3557,-3783,-2490
-3864,-3800,-2537
-3859,-3810,-2548
-3856,-3819,-2562
-3849,-3598,-2548
-3832,-3545,-2562
-3815,-3525,-2562
-3662,-3462,-2562
-3420,-3331,-2555
-3272,-3218,-2762
-3101,-3170,-2861
-2688,-3102,-2953
-2641,-3107,-2931
-2397,-3013,-2924
-2168,-2987,-2948
-2118,-3024,-2978
-1967,-3034,-3003
-2053,-2830,-3048
-2104,-2873,-3118
-2122,-2913,-3156
-2187,-2949,-3169
-2264,-2981,-3327
-2309,-3009,-3391
-2201,-3259,-3527
-2287,-3347,-3600
-2378,-3510,-3725
-2402,-3561,-4021
-2475,-3636,-4058
-2472,-3794,-4284
-2469,-3880,-4272
-2498,-3927,-4259
-2547,-3965,-4245
-2565,-3996,-4231
-2619,-4019,-4221
-2696,-4042,-4199
-2723,-3972,-4168
-2749,-3898,-4028
-2769,-3582,-3743
-2692,-3526,-3530
-2687,-3485,-3404
-2671,-3341,-3131
-2657,-3279,-3033
-2604,-3000,-2695
-2603,-2677,-2580
-2474,-2536,-2250
-2421,-2387,-2021
-2406,-2185,-1960
-2227,-1938,-1605
-1925,-1783,-1508
-1799,-1360,-1225
-1604,-1278,-1143
-1457,-1143,-903
-1227,-830,-653
-1132,-816,-495
-1097,-352,29
-584,-93,10
48,609,-9
463,669,-28
628,971,-47
1217,1106,-8
1483,1237,-87
1863,1432,-233
2455,1889,-331
2881,2102,-376
3152,2176,-471
3381,2261,-659
3511,2231,-731
4014,2200,-801
4007,2164,-1072
4011,2127,-1199
4005,1957,-1240
4013,1635,-1414
3991,1490,-1476
3979,1397,-1673
3893,1039,-1713
3801,929,-1818
3688,775,-1882
3516,493,-1964
3415,347,-2052
3300,116,-2247
3052,37,-2375
2934,-41,-2418
2747,-137,-2516
2596,-251,-2583
2455,-364,-2639
2326,-457,-2631
2174,-595,-2657
2025,-718,-2733
1831,-848,-2645
1655,-863,-2558
1278,-1031,-2645
1085,-1224,-2753
815,-1421,-2861
303,-1551,-2956
-80,-1955,-3021
-351,-2141,-3122
-660,-2304,-3237
-962,-2899,-3665
-1214,-3088,-3817
-1550,-3628,-4178
-1930,-3747,-4457
-2226,-4196,-4769
-2638,-4638,-4751
-2841,-4698,-4764
-2978,-5116,-4959
-3256,-5470,-5135
-3551,-5574,-5128
-3943,-5901,-5182
-4013,-5959,-5170
-4218,-6193,-5163
-4300,-6193,-5060
-4422,-6189,-5060
-4335,-6180,-5059
-4257,-6165,-4982
-4148,-6139,-4916
-4041,-6124,-4723
-3899,-5558,-4481
-3718,-5198,-4204
-3517,-4944,-3830
-3303,-4607,-3825
-3035,-4433,-3394
-2796,-4146,-3456
-2616,-4004,-3106
-2429,-3845,-3105
-2245,-3496,-2897
-2057,-3463,-2854
-1618,-2922,-2737
-1464,-2856,-2642
-1104,-2476,-2614
-941,-2251,-2470
-764,-2097,-2474
-453,-1871,-2460
-364,-1790,-2392
-208,-1490,-2301
91,-1298,-2280
251,-1077,-2247
383,-1000,-2222
395,-920,-2206
395,-803,-2201
383,-821,-2206
356,-858,-2242
312,-904,-2294
116,-1067,-2327
43,-1234,-2385
-276,-1343,-2466
-377,-1453,-2561
-881,-1856,-2586
-1044,-2159,-2742
-1470,-3020,-2983
-1844,-3511,-3056
-2248,-4066,-3655
-2625,-4326,-3555
-2989,-4935,-4012
-3273,-5131,-4146
-3551,-5564,-4549
-4088,-5980,-4745
-4442,-6327,-4974
-4895,-6732,-4995
-5153,-6866,-5272
-5467,-6845,-5173
-5555,-6824,-5106
-5653,-6806,-5023
-5836,-6787,-4940
-5908,-6772,-4876
-5908,-6733,-4833
-5899,-6499,-4739
-5901,-6465,-4615
-5903,-6046,-4527
-5904,-5949,-4412
-5885,-5324,-4096
-5436,-5298,-3831
-5292,-4768,-3442
-5292,-4708,-3438
-5149,-4554,-3085
-5052,-4477,-3050
-4975,-4358,-2796
-4978,-4327,-2591
-4927,-4261,-2264
-4805,-3945,-1903
-4483,-3834,-1870
-4287,-3174,-1174
-4223,-2871,-862
-4117,-2304,-227
-4063,-2170,201
-3782,-1826,225
-3801,-1745,453
-3669,-1476,649
-3574,-1057,666
-3452,-1012,683
-3123,-726,686
-2628,-296,690
-2607,-269,692
-1977,10,552
-1659,162,430
-1599,169,416
-1068,175,225
-1100,175,140
-1159,175,82
-1207,175,-118
-1255,-205,-436
-1304,-493,-937
-1341,-1389,-1591
-1350,-1877,-1698
-1610,-2592,-2028
-1994,-3011,-2131
-1992,-3156,-2309
-2181,-3525,-2350
-2203,-3638,-2350
-2203,-3638,-2350
-2203,-3638,-2350
-2203,-3638,-2350
-2203,-3638,-2350
-2223,-3638,-2304
-2257,-3356,-1894
-1902,-3071,-1790
-1927,-2709,-1445
-1799,-2635,-1407
-1530,-2415,-1355
-1339,-2010,-1314
-718,-1624,-1101
-714,-1209,-988
-579,-1201,-976
-348,-693,-962
-203,-608,-946
199,-619,-926
307,-629,-905
529,-648,-977
625,-671,-993
916,-720,-1275
1023,-782,-1435
1437,-894,-1760
1405,-1041,-1782
1387,-1156,-1954
1285,-1276,-2057
1151,-1460,-2043
975,-1655,-2005
716,-1923,-2116
430,-2300,-2040
146,-2440,-2016
-217,-2614,-1851
-645,-2832,-1691
-959,-2861,-1461
-1239,-2863,-1220
-1519,-2836,-960
-1813,-2589,-683
-2095,-2467,-418
-2272,-2276,-158
-2486,-2062,66
-2570,-1792,181
-2198,-1490,-111
-1948,-1157,-237
-1325,-660,-546
-1217,-540,-810
-839,-399,-1241
-571,-349,-1551
-435,-435,-1824
-360,-417,-2012
-302,-611,-2207
-266,-798,-2519
-174,-858,-2785
-213,-949,-3018
-162,-1140,-2875
-767,-1146,-2633
-873,-1158,-2623
-1410,-1167,-2132
-1400,-1143,-2085
-1578,-1085,-1442
-1672,-915,-1359
-1638,-659,-918
-1602,-547,-908
-1559,-245,-692
-1532,-201,-610
-1498,-182,-554
-1505,-158,-551
-1485,-108,-400
-1361,-43,-409
-1291,96,-266
-1223,226,-14
-1156,465,66
-1094,519,156
-935,750,201
-880,855,355
-816,988,566
-744,1109,742
-682,1109,812
-656,1109,812
-674,1105,820
-711,1097,834
-768,1085,855
-847,971,879
-912,828,754
-994,621,756
-1107,441,679
-1164,227,689
-1186,64,698
-1213,-114,702
-1237,-145,689
-1260,-176,674
-1267,-199,663
-1277,-213,790
-1205,-228,943
-1207,-192,938
-1129,-192,938
-1092,-188,938
-935,-164,938
-841,-100,938
-685,-83,813
-523,-64,652
-89,-45,325
102,63,241
568,121,-59
735,187,-190
1126,321,-409
1480,322,-864
1793,298,-934
2043,275,-1526
2069,252,-1572
2041,228,-1879
2014,183,-1899
1987,136,-1930
1960,30,-1972
1919,-74,-2013
1762,-265,-2086
1694,-376,-2099
1397,-533,-2101
1314,-766,-2116
1154,-936,-2131
1032,-1169,-2146
811,-1350,-2160
672,-1566,-2199
514,-1695,-2212
372,-1755,-2365
200,-1824,-2373
48,-1895,-2366
-100,-1970,-2422
-236,-2049,-2540
-359,-2006,-2532
-455,-2099,-2545
-358,-2003,-2588
-443,-2080,-2815
-540,-2015,-2914
-602,-2108,-3209
-532,-2168,-3625
-592,-2280,-3757
-662,-2388,-3866
-731,-2538,-4066
-811,-2701,-4253
-910,-2882,-4289
-1038,-3036,-4305
-1159,-3185,-4291
-1418,-3416,-4268
-1749,-3554,-4235
-2225,-3857,-4157
-2669,-3880,-3870
-2936,-3844,-3675
-3387,-3854,-3406
-3697,-3799,-2842
-3864,-3783,-2569
-3908,-3700,-1995
-3947,-3373,-1863
-3979,-3162,-1304
-3986,-2946,-1099
-3823,-2708,-933
-3601,-2023,-820
-3292,-1651,-567
-2962,-1051,-502
-2264,-695,-336
-2114,-208,-299
-2036,-141,-252
-1991,-127,-247
-1925,67,-131
-1858,157,195
-1794,195,211
-1732,226,420
-1691,235,421
-1649,277,544
-1696,302,802
-1837,259,1001
-1725,339,1088
-2047,169,1186
-1812,301,1260
-2157,172,1320
-1897,134,1548
-2024,343,1687
-1949,336,1806
-2347,549,2348
-2394,703,2424
-2682,719,3209
-2747,943,3325
-2969,1175,4090
-3029,1422,4343
-3042,1512,4663
-2655,1832,4760
-2416,1881,4794
-2217,1980,4883
-2001,2189,4941
-1843,2256,4952
-1684,2338,4958
-1519,2476,4958
-1155,2604,4994
-1023,2656,5033
-682,2744,5041
-289,2856,4891
-148,2963,4903
205,3068,4766
308,3172,4760
1011,3323,4200
1572,3375,4097
2261,3751,3970
2699,4048,3928
3152,4419,3770
3918,4527,3550
4597,5171,3349
5379,5255,2993
6088,5789,2714
6842,5793,2256
6898,5629,1719
6935,5466,1068
6962,5340,525
6982,5192,357
6997,5008,172
7005,4719,-12
6637,4417,-196
6363,4231,-378
6044,3952,-648
5570,3800,-703
5211,3576,-789
5164,3345,-818
4308,2756,-818
4231,2474,-818
3518,2034,-836
3480,1467,-1176
2977,1321,-1189
3015,950,-1399
3015,885,-1574
3080,644,-1846
3147,596,-2076
3224,725,-2362
3313,762,-2362
3511,451,-2915
3628,630,-3181
3786,448,-3332
3843,692,-3602
3924,460,-3861
4028,658,-4201
4057,954,-4050
4095,1213,-4048
4075,1440,-3823
4034,1684,-3590
3963,1918,-3349
3791,2151,-3105
3457,2353,-2856
2981,2361,-2581
2140,1859,-2419
2007,1960,-2171
1387,1438,-2008
1075,1360,-1892
750,808,-1825
105,484,-1783
-859,-487,-1761
-994,-503,-1789
-1357,-797,-1790
-1414,-1343,-1816
-2002,-1462,-1898
-1912,-2037,-2023
-2171,-2438,-2067
-2333,-2456,-2196
-2447,-2974,-2211
-2676,-3097,-2080
-2992,-3335,-2101
-3030,-3362,-1984
-3036,-3319,-1605
-3207,-3176,-1191
-3080,-2913,-726
-3282,-2629,-245
-3277,-2330,337
-2838,-1862,844
-2456,-1449,1237
-1605,-578,1563
-1341,-82,2222
-345,1219,2463
-11,1874,3399
160,2385,3469
532,3100,4198
961,3821,4866
1287,4290,5300
1567,4660,5656
1869,4945,6249
2136,5172,6268
2463,5367,6191
2709,5533,6149
2815,5673,6150
2947,5804,6142
2875,5716,6127
2751,5272,6085
2830,5329,6003
2907,4727,5593
2818,4739,5428
2838,3987,5031
2763,3819,4673
2683,3082,4370
2597,3096,3986
2480,2656,3533
2414,2378,3186
2375,1600,2711
2305,1240,1803
1994,1112,1546
1952,1071,1524
1864,1032,1474
1549,1035,1485
1461,1037,1500
1258,1021,1516
1196,1018,1524
1016,1054,1528
987,1128,1582
926,1160,1601
504,1269,1984
379,1290,2074
271,1435,2413
284,1628,2726
291,1654,2738
227,2080,3145
227,2083,3197
227,2421,3325
242,2545,3361
287,2684,3394
451,2773,3392
507,3014,3694
525,3220,3719
751,3374,3716
1012,3578,3712
1069,3669,3709
1237,3851,3819
1420,4014,3806
1481,4061,3640
1868,4142,3624
1991,4149,3590
2106,4157,3496
2353,4162,3280
2472,4165,2948
2627,4117,2534
2842,3953,2312
2933,3760,1773
3099,3471,1698
3237,3310,1371
3285,3193,1082
3329,3150,1039
3374,3053,1007
3389,3018,983
3428,2992,968
3450,2975,952
3453,2989,1089
3418,3062,1141
3359,3166,1613
2898,3234,1982
2856,3237,2489
2506,3239,2556
2207,3232,2784
1937,3223,2908
1846,3214,3109
1270,3081,3259
1196,3055,3279
991,3059,3640
887,3084,3672
723,3112,3779
548,3146,3998
394,3254,4017
491,3369,4030
197,3441,3992
425,3238,3913
781,3310,3812
938,3166,3588
1151,3285,3450
1341,3204,3155
1541,3278,2845
1738,3349,2616
1983,3401,2410
2158,3428,2168
2395,3435,1913
2592,3462,1675
2794,3385,1405
2961,3284,1148
3104,3159,861
3226,3014,564
3330,2814,265
3407,2517,-43
3375,2293,-346
3306,2024,-604
3268,1742,-875
3113,1392,-1147
2959,1049,-1391
2633,548,-1673
2295,153,-1851
2028,-193,-2055
1662,-567,-2185
1361,-928,-2234
875,-1165,-2257
119,-1841,-2260
-270,-2012,-2380
-508,-2217,-2326
-724,-2370,-2312
-905,-2421,-2442
-1106,-2496,-2428
-1219,-2578,-2567
-1357,-2621,-2830
